path,bytes,shows,provenance,presentation_status,needs
reports/training/franka_cup_lerobot_raw/episode_000193/overhead.mp4,514465,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000193/wrist.mp4,284869,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000194/overhead.mp4,542393,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000194/wrist.mp4,370166,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000195/overhead.mp4,564308,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000195/wrist.mp4,418964,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000196/overhead.mp4,537927,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000196/wrist.mp4,457156,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000197/overhead.mp4,560198,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000197/wrist.mp4,317733,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000198/overhead.mp4,549990,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000198/wrist.mp4,299092,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000199/overhead.mp4,613694,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/franka_cup_lerobot_raw/episode_000199/wrist.mp4,437422,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000000.mp4,539396,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000001.mp4,787981,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000002.mp4,597587,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000003.mp4,720798,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000004.mp4,959453,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000005.mp4,672725,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000006.mp4,664181,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000007.mp4,1136162,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000008.mp4,837751,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000009.mp4,808524,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000010.mp4,1042549,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000011.mp4,1853224,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000012.mp4,666325,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000013.mp4,960302,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000014.mp4,1011834,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000015.mp4,828122,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000016.mp4,1159416,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000017.mp4,1383444,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000018.mp4,1177265,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000019.mp4,991371,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000020.mp4,731838,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000021.mp4,1585737,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000022.mp4,776254,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000023.mp4,1222660,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000024.mp4,1205624,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000025.mp4,1429608,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000026.mp4,960022,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000027.mp4,981968,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000028.mp4,1161500,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000029.mp4,1336975,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000030.mp4,1022802,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000031.mp4,1606939,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000032.mp4,1537815,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000033.mp4,958055,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000034.mp4,945736,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000035.mp4,1453280,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000036.mp4,860324,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000037.mp4,1125827,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000038.mp4,803255,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000039.mp4,1389304,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000040.mp4,1158592,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000041.mp4,1352981,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000042.mp4,1195267,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000043.mp4,1545403,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000044.mp4,1156667,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000045.mp4,1418416,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000046.mp4,646300,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000047.mp4,663289,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.overhead/episode_000048.mp4,714913,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000000.mp4,977546,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000001.mp4,1487877,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000002.mp4,1090735,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000003.mp4,1056220,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000004.mp4,1499339,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000005.mp4,1056564,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000006.mp4,1171166,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000007.mp4,1785503,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000008.mp4,1563793,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000009.mp4,1422414,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000010.mp4,1761106,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000011.mp4,3021394,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000012.mp4,1044822,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000013.mp4,1078522,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000014.mp4,1460438,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000015.mp4,1201197,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000016.mp4,1697448,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000017.mp4,2394788,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000018.mp4,2251845,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000019.mp4,1719856,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000020.mp4,1018283,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000021.mp4,2610443,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
